mmsi,label
701000919,Longliner
273310630,Longliner
775996573,Longliner
431999517,Trawler
316001152,Trawler
601139400,Trawler
273825200,Longliner
701006073,Longliner
345070074,Longliner
775996373,Longliner
657216000,Longliner
273829310,Longliner
635016400,Longliner
701000960,Longliner
440502000,Longliner
201309068,Trawler
227908000,Trawler
412328759,Longliner
273890100,Longliner
257105840,Trawler
272208000,Longliner
412687110,Longliner
775996610,Longliner
416003756,Longliner
6477300,Longliner
273351500,Longliner
525018339,Longliner
273297100,Longliner
273358840,Longliner
775996211,Longliner
775996061,Longliner
412324229,Trawler
257303040,Trawler
412349196,Trawler
403403310,Longliner
775996539,Longliner
273344030,Longliner
265565600,Trawler
440662000,Longliner
345070352,Longliner
224084460,Trawler
657521000,Longliner
235113724,Trawler
412333514,Trawler
244179000,Trawler
273445310,Longliner
345050025,Longliner
993310001,Longliner
441699000,Longliner
412214196,Trawler
701000562,Longliner
416102500,Longliner
412375060,Longliner
265585440,Longliner
412420928,Longliner
310340000,Trawler
273349420,Longliner
775996503,Longliner
412428786,Trawler
525018214,Longliner
273845500,Longliner
412412377,Trawler
412420852,Longliner
412324158,Trawler
657123500,Longliner
319034800,Trawler
440201000,Longliner
701000626,Longliner
576477000,Longliner
366888840,Longliner
412432369,Trawler
273516500,Longliner
657118600,Longliner
345070196,Longliner
247050630,Trawler
576609000,Longliner
412821000,Gillnetter
375847000,Longliner
247071170,Trawler
725000255,Trawler
273824810,Longliner
441330000,Longliner
214180601,Trawler
701000884,Longliner
635000320,Longliner
701000528,Longliner
412441362,Trawler
227317030,Dredger
273825110,Longliner
412438419,Trawler
345070154,Longliner
369970633,Dredger
413763780,Trawler
273292400,Longliner
416000411,Longliner
366965960,Gillnetter
412410422,Trawler
345030055,Longliner
257175440,Trawler
412460735,Trawler
273454800,Longliner
273849000,Longliner
441201727,Longliner
227635470,Dredger
775996555,Longliner
412425978,Trawler
273219300,Longliner
232354000,Trawler
367168450,Longliner
413802916,Trawler
345070344,Longliner
412331051,Longliner
441868000,Longliner
273445450,Trawler
247169200,Gillnetter
316014090,Longliner
247211300,Gillnetter
412694520,Longliner
334829000,Trawler
247030470,Trawler
247083280,Trawler
247092380,Trawler
273315360,Longliner
701000880,Longliner
316021004,Longliner
247070800,Gillnetter
613778000,Longliner
657268000,Longliner
412695770,Longliner
431600660,Longliner
248023000,Trawler
701000627,Longliner
273355070,Longliner
574332000,Trawler
412205616,Trawler
412069366,Trawler
257261000,Longliner
273873400,Longliner
224612680,Trawler
312206000,Longliner
657031000,Longliner
235110355,Trawler
331277000,Longliner
412433935,Trawler
247120130,Trawler
416001309,Trawler
345070225,Longliner
667001298,Trawler
373644000,Trawler
247083940,Trawler
775000161,Longliner
367569060,Dredger
338175441,Trawler
226007370,Trawler
412324205,Trawler
227127700,Trawler
273312510,Longliner
367418650,Trawler
461000080,Longliner
441201729,Longliner
412522506,Trawler
412433436,Trawler
273421300,Longliner
273840810,Longliner
657744000,Longliner
800019055,Trawler
413990724,Trawler
273421640,Longliner
345070211,Longliner
403899765,Longliner
636016810,Trawler
431701780,Longliner
345070203,Longliner
273431690,Longliner
775000207,Longliner
576690000,Longliner
316016342,Trawler
413363660,Longliner
374676000,Trawler
367045440,Longliner
273421810,Trawler
477995048,Longliner
412324611,Dredger
800022418,Dredger
345070226,Longliner
273842020,Longliner
525008038,Longliner
412421354,Trawler
214182603,Trawler
312275000,Trawler
412436521,Trawler
440008070,Longliner
263401440,Trawler
412323838,Trawler
412412391,Longliner
345070331,Longliner
412428369,Trawler
525005054,Purse seine
413304960,Trawler
416842000,Longliner
345070190,Longliner
412470422,Trawler
309275000,Longliner
367662450,Longliner
657124100,Longliner
367655380,Trawler
416204250,Trawler
477092000,Gillnetter
412324174,Trawler
415000787,Trawler
235003471,Trawler
775996299,Longliner
273899100,Longliner
235079986,Trawler
413081079,Trawler
263359000,Trawler
775996409,Longliner
235061167,Trawler
316002104,Longliner
775996204,Longliner
710447000,Trawler
412428532,Trawler
227153460,Longliner
775996487,Longliner
657107800,Longliner
273353880,Longliner
412695760,Longliner
412324144,Trawler
412371208,Longliner
413766109,Trawler
412420435,Longliner
272135100,Trawler
657122900,Longliner
273148710,Longliner
247071010,Trawler
247071020,Trawler
775996310,Longliner
247030200,Gillnetter
257377500,Longliner
412333666,Trawler
417222390,Trawler
775996358,Longliner
247141960,Trawler
413882303,Longliner
227977000,Trawler
413200450,Longliner
257632500,Trawler
412450017,Trawler
200001490,Trawler
701000506,Longliner
657950000,Longliner
413507940,Trawler
227808000,Trawler
367489570,Longliner
345070330,Longliner
416222700,Longliner
412320010,Trawler
538070811,Trawler
375372000,Longliner
245946000,Trawler
413033315,Trawler
413045180,Longliner
247144290,Trawler
345070086,Longliner
740380000,Longliner
461000168,Longliner
247050760,Trawler
224050140,Trawler
273456410,Longliner
440548000,Longliner
345070299,Longliner
227273930,Longliner
273845610,Longliner
635000770,Longliner
701000742,Longliner
273290400,Longliner
273827030,Longliner
273357560,Longliner
412462130,Gillnetter
664301100,Trawler
745005400,Longliner
345070146,Trawler
416238600,Longliner
412442316,Trawler
247092780,Trawler
247092320,Trawler
775000167,Longliner
419000700,Dredger
412383838,Trawler
227262540,Trawler
345090003,Longliner
412432073,Trawler
775996515,Longliner
227138700,Dredger
413818825,Trawler
416000183,Trawler
247050740,Trawler
416528000,Longliner
345050055,Longliner
275141000,Trawler
413815323,Trawler
657110700,Longliner
273211800,Longliner
345070030,Longliner
247081270,Trawler
224572000,Longliner
413994856,Trawler
273559400,Longliner
303267000,Purse seine
231751000,Longliner
273441610,Longliner
273358010,Longliner
413377184,Trawler
441360000,Longliner
319031700,Trawler
247149280,Trawler
572911000,Longliner
309669000,Longliner
273550500,Longliner
367702240,Trawler
413219000,Longliner
999999992,Longliner
412423606,Trawler
412438672,Trawler
775996621,Longliner
412205623,Trawler
725001970,Longliner
613123456,Longliner
271062070,Gillnetter
657111061,Longliner
677024100,Trawler
273429220,Longliner
273437810,Longliner
311000241,Trawler
224590680,Trawler
247083230,Trawler
238017240,Gillnetter
273847910,Longliner
701006059,Longliner
347008770,Trawler
657122700,Longliner
367413270,Trawler
412468899,Trawler
247052710,Trawler
701000674,Longliner
356039000,Longliner
229225000,Longliner
226000310,Trawler
440135390,Trawler
701000800,Longliner
564014000,Purse seine
247050220,Trawler
247090950,Trawler
538070403,Trawler
273212500,Longliner
415046205,Trawler
247092390,Trawler
316111000,Longliner
366435740,Trawler
701000696,Longliner
201851,Longliner
412432263,Trawler
431600092,Longliner
345050051,Longliner
657111053,Longliner
412349341,Trawler
273218900,Longliner
244770417,Trawler
273398300,Trawler
657664000,Longliner
412433259,Trawler
412423191,Trawler
273358560,Longliner
237616000,Trawler
775996549,Longliner
98310295,Trawler
338205000,Purse seine
273442270,Longliner
273427000,Longliner
412412445,Longliner
657599000,Longliner
525005009,Purse seine
412324138,Trawler
412423275,Trawler
316024306,Longliner
250001172,Dredger
412324532,Trawler
251800840,Trawler
200014199,Trawler
273516600,Longliner
445044000,Trawler
576513000,Longliner
235088014,Trawler
412421420,Trawler
565906000,Trawler
413979809,Trawler
412417322,Trawler
413964829,Trawler
224167120,Trawler
247092750,Trawler
258501710,Trawler
413779513,Trawler
412449716,Trawler
227118500,Trawler
238972240,Trawler
412441958,Trawler
247121360,Trawler
345070250,Longliner
413801945,Dredger
273848100,Longliner
416018900,Longliner
356055000,Longliner
247041670,Trawler
657153000,Longliner
412444799,Trawler
503792100,Trawler
273351740,Longliner
257146640,Trawler
613223456,Longliner
371258000,Trawler
224239920,Trawler
273567010,Longliner
412420955,Longliner
372902000,Longliner
366989360,Gillnetter
247084790,Trawler
263270000,Trawler
416164900,Longliner
657416000,Longliner
316004862,Longliner
657121400,Longliner
209229000,Longliner
412333529,Trawler
257004010,Trawler
997752589,Trawler
345070276,Longliner
235022604,Trawler
775996608,Longliner
247051790,Trawler
247076010,Trawler
271010383,Longliner
412412431,Trawler
412326879,Longliner
273894200,Longliner
273894710,Longliner
412412501,Longliner
657620000,Longliner
745004600,Longliner
627999990,Trawler
657715000,Longliner
273370750,Longliner
412427982,Trawler
413305080,Trawler
538004085,Purse seine
503650900,Longliner
701000686,Longliner
273431520,Trawler
701000658,Longliner
338122714,Trawler
412418812,Trawler
247101370,Trawler
413850351,Longliner
735058769,Trawler
273846610,Longliner
635000580,Longliner
345070237,Longliner
238309540,Trawler
523145236,Trawler
413422073,Trawler
273353030,Longliner
211250470,Dredger
331114000,Longliner
273341320,Longliner
235273000,Longliner
227318890,Trawler
273275200,Trawler
273347500,Trawler
413435070,Trawler
247303280,Trawler
247124560,Trawler
775996281,Longliner
412422166,Trawler
412437054,Trawler
345070228,Longliner
413765908,Trawler
770576272,Gillnetter
657520000,Longliner
413793113,Trawler
413806549,Trawler
563030680,Trawler
263408240,Trawler
13060,Trawler
775996562,Longliner
412448817,Trawler
273451570,Longliner
235038764,Trawler
775996333,Longliner
211530000,Trawler
413358140,Trawler
375466000,Longliner
244672000,Trawler
273825520,Longliner
273897100,Longliner
457068000,Trawler
376767000,Longliner
775996336,Longliner
412439599,Longliner
265635420,Trawler
775996615,Longliner
441201732,Longliner
247099360,Trawler
366898520,Trawler
412215287,Trawler
657905000,Longliner
525003328,Trawler
412447546,Trawler
345070070,Longliner
228336000,Trawler
247049360,Trawler
207829660,Trawler
412280982,Longliner
247092810,Trawler
657113800,Longliner
200014205,Trawler
730077000,Longliner
412412153,Trawler
277512000,Longliner
412412439,Trawler
412426322,Trawler
657115700,Longliner
563065000,Longliner
273559500,Longliner
238752140,Trawler
366980690,Longliner
273890710,Longliner
273373840,Trawler
412498765,Trawler
412432109,Trawler
247110810,Trawler
525018224,Trawler
265662130,Trawler
657539000,Longliner
224313420,Longliner
250000446,Trawler
16589,Longliner
412439392,Trawler
247141940,Trawler
4749,Trawler
412412002,Trawler
373145000,Trawler
263401790,Trawler
657718000,Longliner
565090000,Trawler
413775003,Trawler
412324109,Trawler
205999995,Longliner
412377360,Trawler
247080770,Trawler
247091110,Trawler
224012990,Trawler
345070233,Longliner
345070186,Longliner
412361910,Longliner
227318120,Trawler
244529000,Trawler
412423841,Trawler
275448000,Longliner
366779440,Longliner
200006733,Trawler
277030000,Longliner
413001495,Trawler
247255060,Trawler
413763957,Trawler
413794336,Trawler
244710058,Trawler
412430177,Trawler
273539310,Longliner
657107600,Longliner
701006094,Longliner
775996554,Longliner
273438080,Longliner
6459027,Longliner
247084290,Trawler
503023640,Trawler
657103400,Longliner
367347070,Trawler
800060618,Trawler
413364610,Longliner
366760670,Longliner
441565000,Longliner
247093030,Trawler
227270090,Trawler
412460007,Longliner
412205485,Trawler
227275010,Trawler
273374480,Trawler
565119000,Longliner
210642000,Longliner
431006631,Trawler
224180370,Longliner
211444390,Trawler
775996260,Longliner
428999909,Trawler
413900364,Trawler
367691840,Gillnetter
261455000,Trawler
257908000,Longliner
412023030,Trawler
412422182,Trawler
345030059,Longliner
412358640,Trawler
276672000,Gillnetter
412413042,Trawler
412449305,Trawler
412222338,Trawler
352134000,Longliner
576188000,Longliner
412435852,Trawler
237698000,Trawler
244740857,Trawler
367530760,Trawler
413817449,Trawler
367037960,Longliner
227317410,Trawler
525006278,Longliner
247100590,Trawler
775996597,Longliner
412325149,Trawler
413050030,Trawler
257570500,Trawler
412349168,Trawler
453000028,Trawler
775996565,Longliner
775996613,Longliner
657660000,Longliner
999999993,Longliner
710019480,Trawler
412410218,Trawler
457192000,Gillnetter
247080960,Trawler
247081670,Trawler
273415200,Longliner
345010062,Longliner
273295700,Longliner
657106400,Longliner
553111655,Longliner
273829110,Longliner
273898100,Longliner
247087020,Trawler
211627240,Longliner
725000317,Longliner
238498140,Trawler
259798000,Longliner
434562543,Trawler
412349322,Trawler
273353550,Trawler
420313000,Trawler
548061100,Trawler
261003990,Trawler
900403382,Trawler
416004887,Longliner
413482370,Trawler
657472000,Longliner
271072240,Trawler
227319490,Trawler
520145000,Longliner
412422592,Trawler
701000949,Longliner
