mmsi,label,label_score,type,type_score
211439790,Purse seine,0.6129318475723267,36,1.0
730050000,Purse seine,0.9998454689979553,90,1.0
570513000,Purse seine,0.607944130897522,60,1.0
402332222,Purse seine,0.9615632891654968,30,1.0
412435834,Purse seine,0.6722353100776672,30,1.0
574087077,Purse seine,0.5092715620994568,90,0.5378787878787878
412111333,Purse seine,0.9678786396980286,37,0.5772058823529411
701000884,Purse seine,0.9974384307861328,30,1.0
413781177,Purse seine,0.996927797794342,70,1.0
265707820,Purse seine,0.790113627910614,36,1.0
259313000,Purse seine,0.5693920254707336,51,1.0
305908000,Purse seine,0.8225641846656799,70,0.871177015755329
66968420,Purse seine,0.8808204531669617,69,1.0
800000029,Purse seine,0.544039785861969,30,1.0
413703116,Purse seine,0.5096689462661743,30,1.0
412411328,Purse seine,0.8239162564277649,30,1.0
412432431,Purse seine,0.9532474279403687,30,1.0
244690006,Purse seine,0.9317156672477722,51,1.0
725001080,Purse seine,0.6173871159553528,70,1.0
912041188,Purse seine,0.5259895324707031,30,1.0
413902044,Purse seine,0.7880792021751404,70,0.9960994636762555
413995235,Purse seine,0.5821829438209534,70,1.0
413818687,Purse seine,0.5907567739486694,70,1.0
800033888,Purse seine,0.7310124039649963,30,1.0
413782728,Purse seine,0.5192670822143555,70,1.0
271010491,Purse seine,0.8980018496513367,90,1.0
415678888,Purse seine,0.7941511869430542,30,1.0
224792000,Purse seine,0.7912368774414062,99,1.0
412360688,Purse seine,0.9497037529945374,30,1.0
219006116,Purse seine,0.5327271819114685,30,1.0
856583816,Purse seine,0.5097057819366455,50,1.0
413828896,Purse seine,0.9829198718070984,70,1.0
413905726,Purse seine,0.7920843958854675,70,1.0
367593770,Purse seine,0.8898070454597473,31,1.0
412555555,Purse seine,0.5429099798202515,30,0.8221065191452435
415080070,Purse seine,0.8393291234970093,30,1.0
800018119,Purse seine,0.8289279341697693,30,1.0
412322072,Purse seine,0.6656241416931152,30,1.0
413828279,Purse seine,0.8527226448059082,70,1.0
413818925,Purse seine,0.8982558846473694,70,1.0
205250790,Purse seine,0.5723034143447876,55,1.0
244100281,Purse seine,0.6171290278434753,36,1.0
412283695,Purse seine,0.8502243757247925,30,1.0
412411153,Purse seine,0.9087325930595398,30,1.0
412416109,Purse seine,0.5014269351959229,30,1.0
412212513,Purse seine,0.9325633645057678,30,1.0
605266426,Purse seine,0.7889538407325745,52,1.0
9102696,Purse seine,0.8494884371757507,37,1.0
412431476,Purse seine,0.6295938491821289,30,1.0
413781825,Purse seine,0.9041702747344971,70,1.0
440644000,Purse seine,0.7423808693885803,30,0.9994507506407909
225019240,Purse seine,0.8554513454437256,30,1.0
227226520,Purse seine,0.8374060392379761,36,1.0
412415927,Purse seine,0.5820900797843933,30,1.0
413364440,Purse seine,0.6073748469352722,70,1.0
412410337,Purse seine,0.9482952952384949,30,1.0
412002095,Purse seine,0.5184740424156189,30,1.0
300003311,Purse seine,0.7930077910423279,70,1.0
200001929,Purse seine,0.8023253083229065,30,0.5037037037037037
257177500,Purse seine,0.793613851070404,30,1.0
235064349,Purse seine,0.8532281517982483,36,1.0
244730797,Purse seine,0.932033360004425,36,1.0
244850527,Purse seine,0.8449221253395081,36,1.0
316004771,Purse seine,0.5651434063911438,30,1.0
226011210,Purse seine,0.9356642365455627,79,1.0
251184340,Purse seine,0.8696131706237793,30,1.0
412430257,Purse seine,0.6621111035346985,30,1.0
412214306,Purse seine,0.7161025404930115,30,1.0
244660666,Purse seine,0.9049898386001587,36,1.0
412201581,Purse seine,0.5440069437026978,30,1.0
413770499,Purse seine,0.5007228851318359,70,1.0
412450513,Purse seine,0.9386873841285706,30,1.0
657675000,Purse seine,0.6201062798500061,40,1.0
412396885,Purse seine,0.5519839525222778,70,1.0
412476678,Purse seine,0.70647132396698,30,1.0
820040986,Purse seine,0.9187654852867126,36,1.0
412436798,Purse seine,0.9761658310890198,30,1.0
412431375,Purse seine,0.75893235206604,30,1.0
235009900,Purse seine,0.6195604205131531,35,1.0
800036508,Purse seine,0.9112935066223145,38,1.0
345036019,Purse seine,0.849910318851471,51,1.0
412445767,Purse seine,0.7014117240905762,30,1.0
257012540,Purse seine,0.5032370686531067,30,1.0
235076772,Purse seine,0.6430558562278748,40,1.0
412432502,Purse seine,0.7881495356559753,30,1.0
